cs_vol_syn_5_rrm_8_10_11_10, cs_cul_syn_3_lci_8_10_11_10, area_code, volun_abs_3_percent_6_11_6_11, cs_cul_syn_4_uci_8_10_11_10, cs_cul_syn_1_no_8_10_11_10, cs_saf_syn_1_no_8_10_11_10, cs_psup_syn_1_no_8_10_11_10, area_name, cs_gsup_syn_1_no_8_10_11_10, cs_vol_syn_3_lci_8_10_11_10, cs_gsup_syn_5_rrm_8_10_11_10, cs_vol_syn_1_no_8_10_11_10, cs_saf_syn_4_uci_8_10_11_10, cs_psup_syn_3_lci_8_10_11_10, cs_psup_syn_2_rate_8_10_11_10, cs_gsup_syn_3_lci_8_10_11_10, volun_abs_2_denom_6_11_6_11, cs_gsup_syn_2_rate_8_10_11_10, cs_cul_syn_5_rrm_8_10_11_10, cs_saf_syn_3_lci_8_10_11_10, cs_psup_syn_5_rrm_8_10_11_10, volun_abs_1_no_6_11_6_11, cs_vol_syn_2_rate_8_10_11_10, cs_gsup_syn_4_uci_8_10_11_10, cs_cul_syn_2_rate_8_10_11_10, cs_vol_syn_4_uci_8_10_11_10, cs_saf_syn_2_rate_8_10_11_10, cs_psup_syn_4_uci_8_10_11_10, cs_saf_syn_5_rrm_8_10_11_10
3.0,-2.3187160878997,25490,30.9764846552411,9.92431133675384,507.926944894432,6659.76816273094,3631.79154731882,"Moyne (S)",11746.4132676837,36.9769640792245,3.0,5658.50956433923,72.1203726535836,22.4513184009317,28.6388185141247,90.4822692502075,12545.0,93.86566944648,2.0,35.8044425292851,3.0,3886.0,44.5720234297749,97.2490696427525,3.80279762442707,52.1670827803252,53.9624075914344,34.8263186273177,3.0
3.0,-0.889377038114768,25620,29.1289069724431,10.7628082382586,577.766899817416,5583.92051268041,3013.77483614847,"Murrindindi (S)",9826.38252669787,36.3203146784927,3.0,4743.42494864162,72.198355527955,21.8116308350838,27.8740744434046,89.8060828389486,10814.0,93.1606902552163,2.0,35.9194359141522,3.0,3150.0,43.7652684751969,96.515297671484,4.93671560007194,51.2102222719012,54.0588957210536,33.9365180517254,3.0
3.0,-2.70122779178146,25710,21.7662576944014,8.9891926804612,1466.63905338267,24005.6414595127,14832.9692270526,"Nillumbik (S)",45116.6998358697,32.7936701132855,3.0,19582.534532287,63.122761937059,24.7722710290775,29.9540255135048,91.0110441662087,47762.0,93.8886682949736,2.0,33.5148339291388,3.0,10396.0,39.0724095062121,96.7662924237385,3.14398244433987,45.3511488991386,48.3187979330989,35.1357799979321,3.0
3.0,-0.476547820112397,25810,27.5629220380602,12.1108564584929,617.131238046735,4864.5675712725,2657.37442271892,"Northern Grampians (S)",8910.38341809956,34.8489998571011,3.0,4148.18018963109,72.9397272916051,20.8659316549474,27.5991890218569,89.773239195683,9774.0,93.4432189753015,2.0,32.6936090634907,3.0,2694.0,43.1469936162121,97.1131987549201,5.81715431919027,51.444987375323,52.8166681775479,34.3324463887663,3.0
3.0,-2.11610723722982,25900,18.1870719441268,12.1031304699971,3938.97345765632,43385.2874500917,25031.7745493568,"Port Phillip (C)",80151.0036126008,29.6791007600356,3.0,31532.8653928934,66.3079240459852,22.6366443232648,28.7530067608171,89.2395268443652,81327.0,92.5520380010118,2.0,31.8002801378294,3.0,14791.0,37.4140440002299,95.8645491576583,4.99351161638364,45.1489872404242,49.0541020919073,34.8693691983695,3.0
3.0,0.72557491518251,25990,28.3438914027149,12.0409598776207,394.913199655421,2768.94022633943,1493.89136014731,"Pyrenees (S)",5025.50124460698,34.1437256700904,3.0,2322.90553697095,70.6281367802639,20.6711105353002,26.7826969015407,88.5505013421929,5525.0,91.926951766155,1.0,34.0391098089047,3.0,1566.0,41.6600800316194,95.3034021901171,6.38326739640159,49.1764343931483,52.3336232945843,32.8942832677812,3.0
3.0,-2.92970495039228,26080,35.9673024523161,11.9433591208833,153.647900830566,1299.87437599363,772.085952358636,"Queenscliffe (B)",2576.85778346758,37.3074126905391,3.0,1275.50382157591,82.7437177441289,20.1411671517942,29.3598756959655,90.8910282390037,2569.0,95.77471100685,2.0,25.462246184664,3.0,924.0,48.6989910771662,100.658393774696,4.50682708524551,60.0905694637934,54.1029819643964,38.5785842401367,1.0
3.0,-0.537981615039243,26170,29.2952639927487,9.44051057707054,1062.8371321916,11117.8721759476,6150.64851724449,"South Gippsland (S)",20117.1833322274,37.2109837624588,3.0,9585.87668926632,68.5633806406454,22.8275924149272,28.0649281970017,90.3614103125883,22065.0,93.2304710762059,2.0,37.2747095014603,3.0,6464.0,43.6433982416369,96.0995318398234,4.45126448101565,50.075812720815,52.9190450710528,33.3022639790761,3.0
3.0,-0.275656937097972,26260,31.9672746378443,10.5797092253582,755.541330530468,6909.55796621065,3801.67125415026,"Southern Grampians (S)",12568.5074398689,37.5650204529423,3.0,5945.25765342352,70.9066296052518,22.9068335305079,28.6879338712558,91.3126213629986,13323.0,94.4198691977907,2.0,36.7756841190982,3.0,4259.0,44.6453663000124,97.5271170325828,5.15202614413014,51.7257121470825,53.841156862175,34.4690342120037,3.0
3.0,-2.12947473233057,26350,19.8466022774992,11.3629943440186,3776.4368352901,41717.0687572155,25708.4362107071,"Stonnington (C)",79570.1798022157,31.679507889468,3.0,32489.9639345502,66.8392187039151,24.513957861518,30.7506616421431,90.3081969690702,80966.0,93.6143453884583,2.0,31.5955734967462,3.0,16069.0,39.430951336824,96.9204938078463,4.61675980584403,47.1823947841799,49.2173961003307,36.9873654227682,3.0
3.0,-3.23293724893986,26430,28.5535848113915,12.5176822372769,429.198268435795,4055.45016976682,2245.05111195887,"Strathbogie (S)",7486.84103941378,33.0173804697044,3.0,3528.58103921855,79.8611215403065,19.0328575440123,27.7283637074979,88.9122254696628,8006.0,93.6621161104571,2.0,26.8149681024516,3.0,2286.0,43.7667382212459,98.4120067512513,4.64237249416851,54.5160959727875,53.338044821379,36.4238698709835,1.0
3.0,-2.53937752724517,26490,26.6443810834726,10.5313259917821,816.492563917799,10891.7624405796,5872.71300304705,"Surf Coast (S)",18647.4439502439,38.5759410495103,3.0,9394.71753513609,72.6329066998526,22.6181355747121,28.8100044586369,90.3498088641674,20342.0,93.7714421560389,2.0,36.4123425026086,3.0,5420.0,46.2244422386566,97.1930754479104,3.99597423226844,53.872943427803,54.5226246012306,35.0018733425616,3.0
3.0,-0.0485670080860003,26610,25.2882777332429,10.6109937873961,912.998683447742,8690.60700448768,4624.21600340475,"Swan Hill (RC)",15431.4738624365,35.6686940394647,3.0,6988.80924823669,68.8340078507625,22.6003070983531,27.9958882248144,90.0927454556174,16217.0,92.9911172311862,2.0,37.6353405413861,3.0,4101.0,42.3035941591963,95.889489006755,5.28121338965505,48.9384942789278,53.2346741960743,33.3914693512757,3.0
3.0,-0.418850015938987,26670,37.7947869259412,11.0995714821468,298.407080125479,2505.21282092299,1392.61163121596,"Towong (S)",4571.22538920467,36.0264428446027,3.0,2175.13004138836,72.2288859890903,21.77182275352,28.0608880438145,90.1010611867859,4834.0,93.5620956683495,2.0,34.5446436380279,3.0,1827.0,43.7339394972705,97.0231301499131,5.3403607331039,51.4414361499384,53.3867648135591,34.3499533341091,3.0
3.0,-1.40100912541747,26700,24.9298431246262,9.75267011325844,1003.1557161665,11363.1216362736,6240.76133492047,"Wangaratta (RC)",20743.1743897563,37.0985419929538,3.0,9840.22428605976,69.9140163675116,22.2877747812437,28.0974730096133,90.5404456073517,21737.0,93.682211850607,2.0,35.5936074655041,3.0,5419.0,44.2382908390307,96.8239780938623,4.17583049392049,51.3780396851076,52.7538119165078,33.9071712379829,3.0
3.0,0.0,26730,23.582995951417,0.0,0.0,13306.6644813765,7104.40633199636,"Warrnambool (C)",23914.9824543123,33.515408135115,3.0,11268.61340307,77.6894988420489,19.3250253406667,28.1134738046002,88.7906635072315,25688.0,93.4645882987036,0.0,27.361552785459,3.0,6058.0,44.2495158755467,98.1385130901757,0.0,54.9836236159785,52.525525813754,36.9019222685338,3.0
3.0,1.73807958811652,26810,23.6709652440659,9.90915261082677,2072.34193516928,17482.3037866714,9348.37468070007,"Wellington (S)",31012.837777481,37.5560728013338,3.0,14406.0201212795,65.4266257278799,23.5136324675377,27.6634490344201,90.5286109652107,33577.0,92.7914044671014,1.0,40.9857515799046,3.0,7948.0,42.6689481522275,95.0541979689922,5.82361609947165,47.7818235031212,53.2061886538923,31.8132656013025,3.0
3.0,-2.72816680984428,26890,41.8018539976825,13.6928469832665,215.868951580134,1845.0006876627,1020.49419408443,"West Wimmera (S)",3314.2412278403,33.7474603887036,3.0,1587.32953466815,80.0818975741067,19.8374715771659,28.5822794154702,89.0944592761805,3452.0,93.8790896961434,2.0,28.0184837975217,3.0,1443.0,44.5145345005605,98.6637201161062,5.4823400867111,55.2816086124175,54.0501906858142,37.3270872537745,3.0
3.0,-0.285343978450167,26980,20.6244608453944,9.95292099503969,6184.01055408971,56412.3632032595,36489.4849303062,"Whitehorse (C)",115613.897627463,30.7445050532148,3.0,45359.5067563135,60.8898024163112,24.7290932118613,29.8282049355832,90.2719870496984,125196.0,92.9728456046182,2.0,31.5528580271448,3.0,25821.0,36.9758445304326,95.673704159538,4.83378850829476,43.2071840076504,46.221330221728,34.927316659305,3.0
3.0,0.847804195725284,27070,9.70945020543925,11.9300033277442,7070.34307293049,53542.2461771213,33590.5771472794,"Whittlesea (C)",106932.764820904,27.034960385507,3.0,39093.1445781247,58.8365399538609,23.4431267611551,28.4657954214197,88.4366837703662,122664.0,91.1611842569008,1.0,30.5143891650309,3.0,11910.0,33.1989347919644,93.8856847434355,6.38890376173474,39.3629091984217,44.6754645594459,33.4884640816844,3.0
3.0,0.0,27170,20.3380686926812,0.0,0.0,14723.9188462476,7655.52763507157,"Wodonga (RC)",25528.5457233119,32.9999771527574,3.0,11960.7622316088,77.7268848994051,19.4512411063367,28.1408625582308,88.471978292134,27805.0,93.1139508376638,0.0,28.7028471090252,3.0,5655.0,43.5966459211101,97.7559233831935,0.0,54.1933146894627,53.2148660042151,36.8304840101249,3.0
3.0,-2.15681801079555,27260,12.0642235329434,11.4941312702168,4707.21296180915,54076.3341447601,32845.6170271575,"Wyndham (C)",103714.945671264,27.3189734127365,3.0,39154.0420319218,62.0342351750364,22.983384892472,28.7675284264873,88.751418440867,123257.0,91.9011680842758,2.0,29.8456637165955,3.0,14870.0,34.4344823129334,95.0509177276846,4.66865662971062,41.5499912131302,45.939949445816,34.5516719605026,3.0
3.0,-1.64309824771188,27350,20.3030766875861,13.1141448825196,3569.45660524562,34266.4984645768,19815.3842967282,"Yarra (C)",64270.2146913382,28.0698457778089,3.0,24231.3778101344,65.8240097059812,22.2127331310404,28.5347337844848,88.7206848023877,65330.0,92.1100267110496,2.0,30.4595605205947,3.0,13264.0,36.0724589710374,95.4993686197114,5.73552331740383,44.0750721642659,48.141785113288,34.8567344379293,3.0
3.0,-0.401769137689717,27450,20.0596498811325,9.67041039507148,5269.74205327973,54634.462274992,32678.2995918229,"Yarra Ranges (S)",105678.244035951,31.5750369318988,3.0,43300.5705748138,61.2394099425803,23.5808488934211,28.31080013854,90.5339121286622,115675.0,93.1238957150617,2.0,33.9410414421233,3.0,23204.0,37.3501471671291,95.7138793014613,4.63432062869088,43.1252574023594,47.5902256923518,33.0407513836589,3.0
3.0,-0.437181016498246,27630,38.7245683022739,11.8132882909449,397.452834379893,2980.68877333223,1669.636437231,"Yarriambiack (S)",5599.76447150899,35.1729989360515,3.0,2609.45028305366,74.0974611842412,21.0186092907454,27.9819606343813,89.8293864566975,5849.0,93.5851198562625,2.0,32.0270105998098,3.0,2265.0,43.7258166720879,97.3408532558276,5.68805363722331,52.2786344081243,53.0622358920255,34.9453119780172,3.0
null,0.0,29399,26.3001485884101,0.0,0.0,null,null,"Unincorporated Vic",null,null,null,null,null,null,null,null,673.0,null,0.0,null,null,177.0,null,null,0.0,null,null,null,null
